book	chapter	continuity_source	continuity_status	finite_compact	finite_verb	independence_status	movement_reason_count	movement_reasons	movement_status	predication_id	previous_predication_id	stream_index	subject_number	subject_person	subject_refinement_source	subject_refinement_status	subordination_status	verse	continuity_status_refined	continuity_refinement
1corintios	7	existing_continuity_status	same	V-PAI-3S	ποιεῖ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-7-38-P01	1corintios-7-37-P04	371	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	38	same	none
1corintios	7	existing_continuity_status	same	V-FAI-3S	ποιήσει	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-7-38-P02	1corintios-7-38-P01	372	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	38	same	none
1corintios	7	existing_continuity_status	same	V-XPI-3S	δέδεται	candidate	0	[]	none	1corintios-7-39-P01	1corintios-7-38-P02	373	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	39	same	none
1corintios	7	existing_continuity_status	same	V-PAI-3S	ζῇ	candidate	0	[]	none	1corintios-7-39-P02	1corintios-7-39-P01	374	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	39	same	none
1corintios	7	existing_continuity_status	same	V-APS-3S	κοιμηθῇ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-7-39-P03	1corintios-7-39-P02	375	S	3	finite_verb_morphology	explicit_or_morphological	candidate	39	same	none
1corintios	7	existing_continuity_status	same	V-PAI-3S	ἐστὶν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-7-39-P04	1corintios-7-39-P03	376	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	39	same	none
1corintios	7	existing_continuity_status	same	V-PAI-3S	θέλει	candidate	0	[]	none	1corintios-7-39-P05	1corintios-7-39-P04	377	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	39	same	none
1corintios	7	existing_continuity_status	same	V-PAI-3S	ἐστιν	candidate	0	[]	none	1corintios-7-40-P01	1corintios-7-39-P05	378	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	40	same	none
1corintios	7	existing_continuity_status	same	V-AAS-3S	μείνῃ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-7-40-P02	1corintios-7-40-P01	379	S	3	finite_verb_morphology	explicit_or_morphological	candidate	40	same	none
1corintios	7	existing_continuity_status	shift	V-PAI-1S	δοκῶ	candidate	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-7-40-P03	1corintios-7-40-P02	380	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	40	shift	none
1corintios	8	existing_continuity_status	shift	V-XAI-1P	οἴδαμεν	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-8-1-P01	1corintios-7-40-P03	381	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	1	shift	none
1corintios	8	existing_continuity_status	same	V-PAI-1P	ἔχομεν	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-1-P02	1corintios-8-1-P01	382	P	1	finite_verb_morphology	explicit_or_morphological	candidate	1	same	none
1corintios	8	existing_continuity_status	shift	V-PAI-3S	φυσιοῖ	candidate	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-8-1-P03	1corintios-8-1-P02	383	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	1	shift	none
1corintios	8	existing_continuity_status	same	V-PAI-3S	οἰκοδομεῖ	candidate	0	[]	none	1corintios-8-1-P04	1corintios-8-1-P03	384	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	1	same	none
1corintios	8	existing_continuity_status	same	V-PAI-3S	δοκεῖ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-2-P01	1corintios-8-1-P04	385	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	2	same	none
1corintios	8	existing_continuity_status	same	V-AAI-3S	ἔγνω	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-2-P02	1corintios-8-2-P01	386	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	2	same	none
1corintios	8	existing_continuity_status	same	V-PAI-3S	δεῖ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-2-P03	1corintios-8-2-P02	387	S	3	finite_verb_morphology	explicit_or_morphological	candidate	2	same	none
1corintios	8	existing_continuity_status	same	V-PAI-3S	ἀγαπᾷ	unresolved	0	[]	none	1corintios-8-3-P01	1corintios-8-2-P03	388	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	3	same	none
1corintios	8	existing_continuity_status	same	V-XPI-3S	ἔγνωσται	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-3-P02	1corintios-8-3-P01	389	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	3	same	none
1corintios	8	existing_continuity_status	shift	V-XAI-1P	οἴδαμεν	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-8-4-P01	1corintios-8-3-P02	390	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	4	shift	none
1corintios	8	existing_continuity_status	shift	V-PAI-3P	εἰσὶν	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-8-5-P01	1corintios-8-4-P01	391	P	3	finite_verb_morphology	explicit_or_morphological	not_detected	5	shift	none
1corintios	8	existing_continuity_status	same	V-PAI-3P	εἰσὶν	candidate	0	[]	none	1corintios-8-5-P02	1corintios-8-5-P01	392	P	3	finite_verb_morphology	explicit_or_morphological	not_detected	5	same	none
1corintios	8	existing_continuity_status	same	V-PAI-3P	ἐσθίουσιν	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-7-P01	1corintios-8-5-P02	393	P	3	finite_verb_morphology	explicit_or_morphological	candidate	7	same	none
1corintios	8	existing_continuity_status	shift	V-PPI-3S	μολύνεται	candidate	4	"[""independence_transition"", ""number_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-8-7-P02	1corintios-8-7-P01	394	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	7	shift	none
1corintios	8	existing_continuity_status	same	V-FAI-3S	παραστήσει	candidate	0	[]	none	1corintios-8-8-P01	1corintios-8-7-P02	395	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	8	same	none
1corintios	8	existing_continuity_status	shift	V-AAS-1P	φάγωμεν	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-8-8-P02	1corintios-8-8-P01	396	P	1	finite_verb_morphology	explicit_or_morphological	candidate	8	shift	none
1corintios	8	existing_continuity_status	same	V-PAI-1P	περισσεύομεν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-8-P03	1corintios-8-8-P02	397	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	8	same	none
1corintios	8	existing_continuity_status	same	V-AAS-1P	φάγωμεν	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-8-P04	1corintios-8-8-P03	398	P	1	finite_verb_morphology	explicit_or_morphological	candidate	8	same	none
1corintios	8	existing_continuity_status	same	V-PPI-1P	ὑστερούμεθα	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-8-P05	1corintios-8-8-P04	399	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	8	same	none
1corintios	8	existing_continuity_status	shift	V-PAD-2P	βλέπετε	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-8-9-P01	1corintios-8-8-P05	400	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	9	shift	none
1corintios	8	existing_continuity_status	shift	V-AMS-3S	γένηται	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-8-9-P02	1corintios-8-9-P01	401	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	9	shift	none
1corintios	8	existing_continuity_status	same	V-AAS-3S	ἴδῃ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-10-P01	1corintios-8-9-P02	402	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	10	same	none
1corintios	8	existing_continuity_status	same	V-FPI-3S	οἰκοδομηθήσεται	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-10-P02	1corintios-8-10-P01	403	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	10	same	none
1corintios	8	existing_continuity_status	same	V-PPI-3S	ἀπόλλυται	candidate	0	[]	none	1corintios-8-11-P01	1corintios-8-10-P02	404	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	11	same	none
1corintios	8	existing_continuity_status	same	V-AAI-3S	ἀπέθανεν	candidate	0	[]	none	1corintios-8-11-P02	1corintios-8-11-P01	405	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	11	same	none
1corintios	8	existing_continuity_status	shift	V-PAI-2P	ἁμαρτάνετε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-8-12-P01	1corintios-8-11-P02	406	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	12	shift	none
1corintios	8	existing_continuity_status	shift	V-PAI-3S	σκανδαλίζει	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-8-13-P01	1corintios-8-12-P01	407	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	13	shift	none
1corintios	8	existing_continuity_status	shift	V-AAS-1S	φάγω	candidate	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-8-13-P02	1corintios-8-13-P01	408	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	13	shift	none
1corintios	8	existing_continuity_status	same	V-AAS-1S	σκανδαλίσω	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-8-13-P03	1corintios-8-13-P02	409	S	1	finite_verb_morphology	explicit_or_morphological	candidate	13	same	none
1corintios	9	existing_continuity_status	same	V-PAI-1S	εἰμὶ	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-9-1-P01	1corintios-8-13-P03	410	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	1	same	none
1corintios	9	existing_continuity_status	same	V-PAI-1S	εἰμὶ	candidate	0	[]	none	1corintios-9-1-P02	1corintios-9-1-P01	411	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	1	same	none
1corintios	9	existing_continuity_status	same	V-XAI-1S	ἑόρακα	candidate	0	[]	none	1corintios-9-1-P03	1corintios-9-1-P02	412	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	1	same	none
1corintios	9	existing_continuity_status	shift	V-PAI-2P	ἐστε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-9-1-P04	1corintios-9-1-P03	413	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	1	shift	none
1corintios	9	existing_continuity_status	shift	V-PAI-1S	εἰμὶ	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-9-2-P01	1corintios-9-1-P04	414	S	1	finite_verb_morphology	explicit_or_morphological	candidate	2	shift	none
1corintios	9	existing_continuity_status	same	V-PAI-1S	εἰμι	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-9-2-P02	1corintios-9-2-P01	415	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	2	same	none
1corintios	9	existing_continuity_status	shift	V-PAI-2P	ἐστε	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-9-2-P03	1corintios-9-2-P02	416	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	2	shift	none
1corintios	9	existing_continuity_status	shift	V-PAI-3S	ἐστιν	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-9-3-P01	1corintios-9-2-P03	417	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	3	shift	none
1corintios	9	existing_continuity_status	shift	V-PAI-1P	ἔχομεν	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-9-4-P01	1corintios-9-3-P01	418	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	4	shift	none
1corintios	9	existing_continuity_status	same	V-PAI-1P	ἔχομεν	candidate	0	[]	none	1corintios-9-5-P01	1corintios-9-4-P01	419	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	5	same	none
1corintios	9	existing_continuity_status	same	V-PAI-1P	ἔχομεν	candidate	0	[]	none	1corintios-9-6-P01	1corintios-9-5-P01	420	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	6	same	none
1corintios	9	existing_continuity_status	shift	V-PMI-3S	στρατεύεται	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-9-7-P01	1corintios-9-6-P01	421	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	7	shift	none
1corintios	9	existing_continuity_status	same	V-PAI-3S	φυτεύει	candidate	0	[]	none	1corintios-9-7-P02	1corintios-9-7-P01	422	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	7	same	none
1corintios	9	existing_continuity_status	same	V-PAI-3S	ἐσθίει	candidate	0	[]	none	1corintios-9-7-P03	1corintios-9-7-P02	423	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	7	same	none
1corintios	9	existing_continuity_status	same	V-PAI-3S	ποιμαίνει	candidate	0	[]	none	1corintios-9-7-P04	1corintios-9-7-P03	424	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	7	same	none
1corintios	9	existing_continuity_status	same	V-PAI-3S	ἐσθίει	candidate	0	[]	none	1corintios-9-7-P05	1corintios-9-7-P04	425	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	7	same	none
1corintios	9	existing_continuity_status	shift	V-PAI-1S	λαλῶ	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-9-8-P01	1corintios-9-7-P05	426	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	8	shift	none
1corintios	9	existing_continuity_status	shift	V-PAI-3S	λέγει	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-9-8-P02	1corintios-9-8-P01	427	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	8	shift	none
1corintios	9	existing_continuity_status	same	V-XPI-3S	γέγραπται	candidate	0	[]	none	1corintios-9-9-P01	1corintios-9-8-P02	428	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	9	same	none
1corintios	9	existing_continuity_status	shift	V-FAI-2S	κημώσεις	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-9-9-P02	1corintios-9-9-P01	429	S	2	finite_verb_morphology	explicit_or_morphological	not_detected	9	shift	none
1corintios	9	existing_continuity_status	shift	V-PAI-3S	μέλει	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-9-9-P03	1corintios-9-9-P02	430	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	9	shift	none
1corintios	9	existing_continuity_status	same	V-PAI-3S	λέγει	candidate	0	[]	none	1corintios-9-10-P01	1corintios-9-9-P03	431	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	10	same	none
1corintios	9	existing_continuity_status	same	V-API-3S	ἐγράφη	candidate	0	[]	none	1corintios-9-10-P02	1corintios-9-10-P01	432	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	10	same	none
1corintios	9	existing_continuity_status	same	V-PAI-3S	ὀφείλει	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-9-10-P03	1corintios-9-10-P02	433	S	3	finite_verb_morphology	explicit_or_morphological	candidate	10	same	none
1corintios	9	existing_continuity_status	shift	V-AAI-1P	ἐσπείραμεν	unresolved	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-9-11-P01	1corintios-9-10-P03	434	P	1	finite_verb_morphology	explicit_or_morphological	candidate	11	shift	none
