BOOK	CH	VS	LAYER	ITEM_ID	ITEM_TYPE	SURFACE	CLASSIFICATION	ALLOWED_DOWNSTREAM_USE	BLOCKS_PASO_RENDERING	REASON	SOURCE_FILE
1corintios	6	9	step5-structure-tree	C2	leaf	οὐ ==κληρονομήσουσιν==	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	9	step5-structure-tree	C3	root-or-unresolved	μὴ ==πλανᾶσθε== οὔτε πόρνοι οὔτε εἰδωλολάτραι οὔτε μοιχοὶ οὔτε μαλακοὶ οὔτε ἀρσενοκοῖται	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	10	step5-structure-tree	C1	root-or-unresolved	οὔτε κλέπται οὔτε πλεονέκται οὐ μέθυσοι οὐ λοίδοροι οὐχ ἅρπαγες βασιλείαν θεοῦ ==κληρονομήσουσιν==	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	11	step5-structure-tree	C1	root-parent	καὶ ταῦτά τινες ==ἦτε==	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	11	step5-structure-tree	C2	internal-node	ἀλλὰ ==ἀπελούσασθε==	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	11	step5-structure-tree	C3	internal-node	ἀλλὰ ==ἡγιάσθητε==	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	11	step5-structure-tree	C4	leaf	ἀλλὰ ==ἐδικαιώθητε== ἐν τῷ ὀνόματι τοῦ κυρίου ἰησοῦ καὶ ἐν τῷ πνεύματι τοῦ θεοῦ ἡμῶν	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	12	step5-structure-tree	C1	root-parent	πάντα μοι ==ἔξεστιν== ἀλλʼ οὐ πάντα	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	12	step5-structure-tree	C2	leaf	==συμφέρει== πάντα μοι	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	12	step5-structure-tree	C3	root-parent	==ἔξεστιν== ἀλλʼ οὐκ ἐγὼ	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	12	step5-structure-tree	C4	leaf	==ἐξουσιασθήσομαι== ὑπό τινος	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	13	step5-structure-tree	C1	root-or-unresolved	τὰ βρώματα τῇ κοιλίᾳ καὶ ἡ κοιλία τοῖς βρώμασιν ὁ δὲ θεὸς καὶ ταύτην καὶ ταῦτα ==καταργήσει== τὸ δὲ σῶμα οὐ τῇ πορνείᾳ ἀλλὰ τῷ κυρίῳ καὶ ὁ κύριος τῷ σώματι	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	14	step5-structure-tree	C1	root-parent	ὁ δὲ θεὸς καὶ τὸν κύριον ==ἤγειρεν== καὶ ἡμᾶς	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	14	step5-structure-tree	C2	leaf	==ἐξεγερεῖ== διὰ τῆς δυνάμεως αὐτοῦ	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	15	step5-structure-tree	C1	root-parent	οὐκ ==οἴδατε== ὅτι τὰ σώματα ὑμῶν μέλη χριστοῦ	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	15	step5-structure-tree	C2	internal-node	==ἐστιν== ἄρας οὖν τὰ μέλη τοῦ χριστοῦ	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	15	step5-structure-tree	C3	leaf	==ποιήσω== πόρνης μέλη μὴ γένοιτο	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	16	step5-structure-tree	C1	root-parent	ἢ οὐκ ==οἴδατε== ὅτι ὁ κολλώμενος τῇ πόρνῃ ἓν σῶμά	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	16	step5-structure-tree	C2	leaf	==ἐστιν==	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	16	step5-structure-tree	C3	root-parent	==ἔσονται== γάρ	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	16	step5-structure-tree	C4	leaf	==φησίν== οἱ δύο εἰς σάρκα μίαν	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	17	step5-structure-tree	C1	root-or-unresolved	ὁ δὲ κολλώμενος τῷ κυρίῳ ἓν πνεῦμά ==ἐστιν==	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
1corintios	6	18	step5-structure-tree	C1	root-parent	==φεύγετε== τὴν πορνείαν πᾶν ἁμάρτημα ὃ	BLOCKED	audit-only; cannot-render-final-structure	yes	Tree topology is built from suggested ownership and cannot be treated as confirmed hierarchy	MNA/roots-greek/dataset/1corintios-structure-tree.tsv
