BOOK	CH	VS	CLAUSE_ID	FINITE_GREEK	NODE_TYPE	PARENT_CLAUSE	RELATIONSHIP_TYPE	TREE_DEPTH	OWNERSHIP_CONFIDENCE	TREE_STATUS	SPAN_TEXT	NOTES
1corintios	12	15	C2	εἰμὶ	leaf	C1	subordinate	1	medium	suggested	ὅτι οὐκ ==εἰμὶ== χείρ οὐκ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	15	C3	εἰμὶ	root-or-unresolved			0		unresolved-root	==εἰμὶ== ἐκ τοῦ σώματος οὐ παρὰ τοῦτο οὐκ	no-confirmed-topology
1corintios	12	15	C4	ἔστιν	root-or-unresolved			0		unresolved-root	==ἔστιν== ἐκ τοῦ σώματος	no-confirmed-topology
1corintios	12	16	C1	εἴπῃ	root-parent			0		unresolved-root	καὶ ἐὰν ==εἴπῃ== τὸ οὖς	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	16	C2	εἰμὶ	leaf	C1	subordinate	1	medium	suggested	ὅτι οὐκ ==εἰμὶ== ὀφθαλμός οὐκ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	16	C3	εἰμὶ	root-or-unresolved			0		unresolved-root	==εἰμὶ== ἐκ τοῦ σώματος οὐ παρὰ τοῦτο οὐκ	no-confirmed-topology
1corintios	12	16	C4	ἔστιν	root-or-unresolved			0		unresolved-root	==ἔστιν== ἐκ τοῦ σώματος	no-confirmed-topology
1corintios	12	18	C1	ἔθετο	root-parent			0		unresolved-root	νυνὶ δὲ ὁ θεὸς ==ἔθετο== τὰ μέλη ἓν ἕκαστον αὐτῶν ἐν τῷ σώματι καθὼς	no-confirmed-topology
1corintios	12	18	C2	ἠθέλησεν	leaf	C1	subordinate	1	medium	suggested	==ἠθέλησεν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	12	19	C1	ἦν	root-or-unresolved			0		unresolved-root	εἰ δὲ ==ἦν== τὰ πάντα ἓν μέλος ποῦ τὸ σῶμα	no-confirmed-topology; parallel-conditional-structure-detected
1corintios	12	21	C1	δύναται	root-parent			0		unresolved-root	οὐ ==δύναται== δὲ ὁ ὀφθαλμὸς εἰπεῖν τῇ χειρί χρείαν σου οὐκ	no-confirmed-topology
1corintios	12	21	C2	ἔχω	internal-node	C1	coordinate	1	medium	suggested	==ἔχω== ἢ πάλιν ἡ κεφαλὴ τοῖς ποσίν χρείαν ὑμῶν οὐκ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	21	C3	ἔχω	leaf	C2	coordinate	2	medium	suggested	==ἔχω==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	12	22	C1	ἐστιν	root-or-unresolved			0		unresolved-root	ἀλλὰ πολλῷ μᾶλλον τὰ δοκοῦντα μέλη τοῦ σώματος ἀσθενέστερα ὑπάρχειν ἀναγκαῖά ==ἐστιν==	no-confirmed-topology
1corintios	12	23	C1	δοκοῦμεν	root-or-unresolved			0		unresolved-root	καὶ ἃ ==δοκοῦμεν== ἀτιμότερα εἶναι τοῦ σώματος τούτοις τιμὴν περισσοτέραν	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	23	C2	περιτίθεμεν	root-or-unresolved			0		unresolved-root	==περιτίθεμεν== καὶ τὰ ἀσχήμονα ἡμῶν εὐσχημοσύνην περισσοτέραν	no-confirmed-topology
1corintios	12	23	C3	ἔχει	root-or-unresolved			0		unresolved-root	==ἔχει==	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	24	C1	ἔχει	root-parent			0		unresolved-root	τὰ δὲ εὐσχήμονα ἡμῶν οὐ χρείαν ==ἔχει== ἀλλὰ ὁ θεὸς	no-confirmed-topology
1corintios	12	24	C2	συνεκέρασεν	leaf	C1	coordinate	1	medium	suggested	==συνεκέρασεν== τὸ σῶμα τῷ ὑστεροῦντι περισσοτέραν δοὺς τιμήν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	25	C1	ᾖ	root-parent			0		unresolved-root	ἵνα μὴ ==ᾖ== σχίσμα ἐν τῷ σώματι ἀλλὰ τὸ αὐτὸ ὑπὲρ ἀλλήλων	no-confirmed-topology
1corintios	12	25	C2	μεριμνῶσι	leaf	C1	coordinate	1	medium	suggested	==μεριμνῶσι== τὰ μέλη	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	26	C1	πάσχει	root-or-unresolved			0		unresolved-root	καὶ εἴτε ==πάσχει== ἓν μέλος	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	26	C2	συμπάσχει	root-parent			0		unresolved-root	==συμπάσχει== πάντα τὰ μέλη εἴτε	no-confirmed-topology
1corintios	12	26	C3	δοξάζεται	leaf	C2	coordinate	1	medium	suggested	==δοξάζεται== μέλος	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	12	26	C4	συγχαίρει	root-or-unresolved			0		unresolved-root	==συγχαίρει== πάντα τὰ μέλη	no-confirmed-topology
1corintios	12	27	C1	ἐστε	root-or-unresolved			0		unresolved-root	ὑμεῖς δέ ==ἐστε== σῶμα χριστοῦ καὶ μέλη ἐκ μέρους	no-confirmed-topology
1corintios	12	28	C1	ἔθετο	root-or-unresolved			0		unresolved-root	καὶ οὓς μὲν ==ἔθετο== ὁ θεὸς ἐν τῇ ἐκκλησίᾳ πρῶτον ἀποστόλους δεύτερον προφήτας τρίτον διδασκάλους ἔπειτα δυνάμεις ἔπειτα χαρίσματα ἰαμάτων ἀντιλήμψεις κυβερνήσεις γένη γλωσσῶν	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	12	30	C1	ἔχουσιν	root-or-unresolved			0		unresolved-root	μὴ πάντες χαρίσματα ==ἔχουσιν== ἰαμάτων μὴ πάντες γλώσσαις	no-confirmed-topology
1corintios	12	30	C2	λαλοῦσιν	root-or-unresolved			0		unresolved-root	==λαλοῦσιν== μὴ πάντες	no-confirmed-topology
1corintios	12	30	C3	διερμηνεύουσιν	root-or-unresolved			0		unresolved-root	==διερμηνεύουσιν==	no-confirmed-topology
1corintios	12	31	C1	ζηλοῦτε	root-parent			0		unresolved-root	==ζηλοῦτε== δὲ τὰ χαρίσματα τὰ μείζονα καὶ ἔτι καθʼ ὑπερβολὴν ὁδὸν ὑμῖν	no-confirmed-topology
1corintios	12	31	C2	δείκνυμι	leaf	C1	coordinate	1	medium	suggested	==δείκνυμι==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	13	1	C1	λαλῶ	root-parent			0		unresolved-root	ἐὰν ταῖς γλώσσαις τῶν ἀνθρώπων ==λαλῶ== καὶ τῶν ἀγγέλων ἀγάπην δὲ μὴ	no-confirmed-topology
1corintios	13	1	C2	ἔχω	leaf	C1	coordinate	1	medium	suggested	==ἔχω==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	13	1	C3	γέγονα	root-or-unresolved			0		unresolved-root	==γέγονα== χαλκὸς ἠχῶν ἢ κύμβαλον ἀλαλάζον	no-confirmed-topology
1corintios	13	2	C1	ἔχω	root-or-unresolved			0		unresolved-root	καὶ ἐὰν ==ἔχω== προφητείαν καὶ	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	13	2	C2	εἰδῶ	root-or-unresolved			0		unresolved-root	==εἰδῶ== τὰ μυστήρια πάντα καὶ πᾶσαν τὴν γνῶσιν ⸄καὶ ἐὰν⸅	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	13	2	C3	ἔχω	root-parent			0		unresolved-root	==ἔχω== πᾶσαν τὴν πίστιν	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	13	2	C4	ἔχω	leaf	C3	subordinate	1	medium	suggested	ὥστε ὄρη μεθιστάναι ἀγάπην δὲ μὴ ==ἔχω== οὐθέν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	2	C5	εἰμι	root-or-unresolved			0		unresolved-root	==εἰμι==	no-confirmed-topology
1corintios	13	3	C1	ψωμίσω	root-or-unresolved			0		unresolved-root	καὶ ἐὰν ==ψωμίσω== πάντα τὰ ὑπάρχοντά μου ⸄καὶ ἐὰν⸅	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	13	3	C2	παραδῶ	root-parent			0		unresolved-root	==παραδῶ== τὸ σῶμά μου	no-confirmed-topology
1corintios	13	3	C3	καυθήσομαι	internal-node	C2	subordinate	1	medium	suggested	ἵνα ==καυθήσομαι== ἀγάπην δὲ μὴ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	3	C4	ἔχω	leaf	C3	coordinate	2	medium	suggested	==ἔχω== οὐδὲν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	3	C5	ὠφελοῦμαι	root-or-unresolved			0		unresolved-root	==ὠφελοῦμαι==	no-confirmed-topology
1corintios	13	4	C1	μακροθυμεῖ	root-or-unresolved			0		unresolved-root	ἡ ἀγάπη ==μακροθυμεῖ==	no-confirmed-topology
1corintios	13	4	C2	χρηστεύεται	root-or-unresolved			0		unresolved-root	==χρηστεύεται== ἡ ἀγάπη οὐ	no-confirmed-topology
1corintios	13	4	C3	ζηλοῖ	root-or-unresolved			0		unresolved-root	==ζηλοῖ== ἡ ἀγάπη οὐ	no-confirmed-topology
1corintios	13	4	C4	περπερεύεται	root-or-unresolved			0		unresolved-root	==περπερεύεται== οὐ	no-confirmed-topology
1corintios	13	4	C5	φυσιοῦται	root-or-unresolved			0		unresolved-root	==φυσιοῦται==	no-confirmed-topology
1corintios	13	5	C1	ἀσχημονεῖ	root-or-unresolved			0		unresolved-root	οὐκ ==ἀσχημονεῖ== οὐ	no-confirmed-topology
1corintios	13	5	C2	ζητεῖ	root-or-unresolved			0		unresolved-root	==ζητεῖ== τὰ ἑαυτῆς οὐ	no-confirmed-topology
1corintios	13	5	C3	παροξύνεται	root-or-unresolved			0		unresolved-root	==παροξύνεται== οὐ	no-confirmed-topology
1corintios	13	5	C4	λογίζεται	root-or-unresolved			0		unresolved-root	==λογίζεται== τὸ κακόν	no-confirmed-topology
1corintios	13	6	C1	χαίρει	root-or-unresolved			0		unresolved-root	οὐ ==χαίρει== ἐπὶ τῇ ἀδικίᾳ	no-confirmed-topology
1corintios	13	6	C2	συγχαίρει	root-or-unresolved			0		unresolved-root	==συγχαίρει== δὲ τῇ ἀληθείᾳ	no-confirmed-topology
1corintios	13	7	C1	στέγει	root-or-unresolved			0		unresolved-root	πάντα ==στέγει== πάντα	no-confirmed-topology
1corintios	13	7	C2	πιστεύει	root-or-unresolved			0		unresolved-root	==πιστεύει== πάντα	no-confirmed-topology
1corintios	13	7	C3	ἐλπίζει	root-or-unresolved			0		unresolved-root	==ἐλπίζει== πάντα	no-confirmed-topology
1corintios	13	7	C4	ὑπομένει	root-or-unresolved			0		unresolved-root	==ὑπομένει==	no-confirmed-topology
1corintios	13	8	C1	πίπτει	root-parent			0		unresolved-root	ἡ ἀγάπη οὐδέποτε ==πίπτει== εἴτε δὲ προφητεῖαι	no-confirmed-topology
1corintios	13	8	C2	καταργηθήσονται	internal-node	C1	coordinate	1	medium	suggested	==καταργηθήσονται== εἴτε γλῶσσαι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	8	C3	παύσονται	internal-node	C2	coordinate	2	medium	suggested	==παύσονται== εἴτε γνῶσις	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	8	C4	καταργηθήσεται	leaf	C3	coordinate	3	medium	suggested	==καταργηθήσεται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	9	C1	γινώσκομεν	root-or-unresolved			0		unresolved-root	ἐκ μέρους γὰρ ==γινώσκομεν== καὶ ἐκ μέρους	no-confirmed-topology
1corintios	13	9	C2	προφητεύομεν	root-or-unresolved			0		unresolved-root	==προφητεύομεν==	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	13	10	C1	ἔλθῃ	root-or-unresolved			0		unresolved-root	ὅταν δὲ ==ἔλθῃ== τὸ τέλειον τὸ ἐκ μέρους	no-confirmed-topology
1corintios	13	10	C2	καταργηθήσεται	root-or-unresolved			0		unresolved-root	==καταργηθήσεται==	no-confirmed-topology
1corintios	13	11	C1	ἤμην	root-or-unresolved			0		unresolved-root	ὅτε ==ἤμην== νήπιος	no-confirmed-topology
1corintios	13	11	C2	ἐλάλουν	root-parent			0		unresolved-root	==ἐλάλουν==	no-confirmed-topology
1corintios	13	11	C3	ἐφρόνουν	internal-node	C2	subordinate	1	medium	suggested	ὡς νήπιος ==ἐφρόνουν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	11	C4	ἐλογιζόμην	internal-node	C3	subordinate	2	medium	suggested	ὡς νήπιος ==ἐλογιζόμην==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	11	C5	γέγονα	leaf	C4	subordinate	3	medium	suggested	ὡς νήπιος ὅτε ==γέγονα== ἀνήρ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	13	11	C6	κατήργηκα	root-or-unresolved			0		unresolved-root	==κατήργηκα== τὰ τοῦ νηπίου	no-confirmed-topology
1corintios	13	12	C1	βλέπομεν	root-parent			0		unresolved-root	==βλέπομεν== γὰρ ἄρτι διʼ ἐσόπτρου ἐν αἰνίγματι τότε δὲ πρόσωπον πρὸς πρόσωπον ἄρτι	no-confirmed-topology
1corintios	13	12	C2	γινώσκω	internal-node	C1	subordinate	1	medium	suggested	==γινώσκω== ἐκ μέρους τότε δὲ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	12	C3	ἐπιγνώσομαι	internal-node	C2	coordinate	2	medium	suggested	==ἐπιγνώσομαι== καθὼς καὶ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	13	12	C4	ἐπεγνώσθην	leaf	C3	subordinate	3	medium	suggested	==ἐπεγνώσθην==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available; parallel-coordinate-structure-detected
1corintios	13	13	C1	μένει	root-or-unresolved			0		unresolved-root	νυνὶ δὲ ==μένει== πίστις ἐλπίς ἀγάπη τὰ τρία ταῦτα μείζων δὲ τούτων ἡ ἀγάπη	no-confirmed-topology
1corintios	14	1	C1	διώκετε	root-or-unresolved			0		unresolved-root	==διώκετε== τὴν ἀγάπην	no-confirmed-topology
1corintios	14	1	C2	ζηλοῦτε	root-parent			0		unresolved-root	==ζηλοῦτε== δὲ τὰ πνευματικά μᾶλλον δὲ	no-confirmed-topology
1corintios	14	1	C3	προφητεύητε	leaf	C2	coordinate	1	medium	suggested	ἵνα ==προφητεύητε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	2	C1	λαλεῖ	root-parent			0		unresolved-root	ὁ γὰρ λαλῶν γλώσσῃ οὐκ ἀνθρώποις ==λαλεῖ== ἀλλὰ θεῷ οὐδεὶς γὰρ	no-confirmed-topology
1corintios	14	2	C2	ἀκούει	internal-node	C1	coordinate	1	medium	suggested	==ἀκούει== πνεύματι δὲ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	2	C3	λαλεῖ	leaf	C2	coordinate	2	medium	suggested	==λαλεῖ== μυστήρια	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	3	C1	λαλεῖ	root-or-unresolved			0		unresolved-root	ὁ δὲ προφητεύων ἀνθρώποις ==λαλεῖ== οἰκοδομὴν καὶ παράκλησιν καὶ παραμυθίαν	no-confirmed-topology
1corintios	14	4	C1	οἰκοδομεῖ	root-parent			0		unresolved-root	ὁ λαλῶν γλώσσῃ ἑαυτὸν ==οἰκοδομεῖ== ὁ δὲ προφητεύων ἐκκλησίαν	no-confirmed-topology
1corintios	14	4	C2	οἰκοδομεῖ	leaf	C1	coordinate	1	medium	suggested	==οἰκοδομεῖ==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	5	C1	θέλω	root-parent			0		unresolved-root	==θέλω== δὲ πάντας ὑμᾶς λαλεῖν γλώσσαις μᾶλλον δὲ	no-confirmed-topology
1corintios	14	5	C2	προφητεύητε	internal-node	C1	coordinate	1	medium	suggested	ἵνα ==προφητεύητε== μείζων δὲ ὁ προφητεύων ἢ ὁ λαλῶν γλώσσαις ἐκτὸς	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	5	C3	διερμηνεύῃ	internal-node	C2	coordinate	2	medium	suggested	εἰ μὴ ==διερμηνεύῃ==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	5	C4	λάβῃ	leaf	C3	subordinate	3	medium	suggested	ἵνα ἡ ἐκκλησία οἰκοδομὴν ==λάβῃ==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	6	C1	ἔλθω	root-or-unresolved			0		unresolved-root	νῦν δέ ἀδελφοί ἐὰν ==ἔλθω== πρὸς ὑμᾶς γλώσσαις λαλῶν τί ὑμᾶς	no-confirmed-topology
1corintios	14	6	C2	ὠφελήσω	root-parent			0		unresolved-root	==ὠφελήσω==	no-confirmed-topology
1corintios	14	6	C3	λαλήσω	leaf	C2	subordinate	1	medium	suggested	ἐὰν μὴ ὑμῖν ==λαλήσω== ἢ ἐν ἀποκαλύψει ἢ ἐν γνώσει ἢ ἐν προφητείᾳ ἢ ἐν διδαχῇ	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	7	C1	δῷ	root-or-unresolved			0		unresolved-root	ὅμως τὰ ἄψυχα φωνὴν διδόντα εἴτε αὐλὸς εἴτε κιθάρα ἐὰν διαστολὴν τοῖς φθόγγοις μὴ ==δῷ== πῶς	no-confirmed-topology
1corintios	14	7	C2	γνωσθήσεται	root-or-unresolved			0		unresolved-root	==γνωσθήσεται== τὸ αὐλούμενον ἢ τὸ κιθαριζόμενον	no-confirmed-topology
1corintios	14	8	C1	δῷ	root-or-unresolved			0		unresolved-root	καὶ γὰρ ἐὰν ἄδηλον φωνὴν σάλπιγξ ==δῷ== τίς	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	14	8	C2	παρασκευάσεται	root-or-unresolved			0		unresolved-root	==παρασκευάσεται== εἰς πόλεμον	no-confirmed-topology
1corintios	14	9	C1	δῶτε	root-or-unresolved			0		unresolved-root	οὕτως καὶ ὑμεῖς διὰ τῆς γλώσσης ἐὰν μὴ εὔσημον λόγον ==δῶτε== πῶς	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	14	9	C2	γνωσθήσεται	root-or-unresolved			0		unresolved-root	==γνωσθήσεται== τὸ λαλούμενον	no-confirmed-topology
1corintios	14	9	C3	ἔσεσθε	root-or-unresolved			0		unresolved-root	==ἔσεσθε== γὰρ εἰς ἀέρα λαλοῦντες	no-confirmed-topology
1corintios	14	10	C1	εἰσιν	root-or-unresolved			0		unresolved-root	τοσαῦτα εἰ τύχοι γένη φωνῶν ==εἰσιν== ἐν κόσμῳ καὶ οὐδὲν ἄφωνον	no-confirmed-topology
1corintios	14	11	C1	εἰδῶ	root-or-unresolved			0		unresolved-root	ἐὰν οὖν μὴ ==εἰδῶ== τὴν δύναμιν τῆς φωνῆς	no-confirmed-topology
1corintios	14	11	C2	ἔσομαι	root-or-unresolved			0		unresolved-root	==ἔσομαι== τῷ λαλοῦντι βάρβαρος καὶ ὁ λαλῶν ἐν ἐμοὶ βάρβαρος	no-confirmed-topology
1corintios	14	12	C1	ἐστε	root-or-unresolved			0		unresolved-root	οὕτως καὶ ὑμεῖς ἐπεὶ ζηλωταί ==ἐστε== πνευμάτων πρὸς τὴν οἰκοδομὴν τῆς ἐκκλησίας	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	14	12	C2	ζητεῖτε	root-parent			0		unresolved-root	==ζητεῖτε==	no-confirmed-topology
1corintios	14	12	C3	περισσεύητε	leaf	C2	subordinate	1	medium	suggested	ἵνα ==περισσεύητε==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	13	C1	προσευχέσθω	root-parent			0		unresolved-root	διὸ ὁ λαλῶν γλώσσῃ ==προσευχέσθω==	no-confirmed-topology
1corintios	14	13	C2	διερμηνεύῃ	leaf	C1	subordinate	1	medium	suggested	ἵνα ==διερμηνεύῃ==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	14	C1	προσεύχωμαι	root-or-unresolved			0		unresolved-root	ἐὰν γὰρ ==προσεύχωμαι== γλώσσῃ τὸ πνεῦμά μου	no-confirmed-topology
1corintios	14	14	C2	προσεύχεται	root-parent			0		unresolved-root	==προσεύχεται== ὁ δὲ νοῦς μου ἄκαρπός	no-confirmed-topology
1corintios	14	14	C3	ἐστιν	leaf	C2	coordinate	1	medium	suggested	==ἐστιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	15	C1	ἐστιν	root-or-unresolved			0		unresolved-root	τί οὖν ==ἐστιν==	no-confirmed-topology
1corintios	14	15	C2	προσεύξομαι	root-or-unresolved			0		unresolved-root	==προσεύξομαι== τῷ πνεύματι	no-confirmed-topology
1corintios	14	15	C3	προσεύξομαι	root-parent			0		unresolved-root	==προσεύξομαι== δὲ καὶ τῷ νοΐ	no-confirmed-topology
1corintios	14	15	C4	ψαλῶ	leaf	C3	coordinate	1	medium	suggested	==ψαλῶ== τῷ πνεύματι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available; parallel-coordinate-structure-detected
1corintios	14	15	C5	ψαλῶ	root-or-unresolved			0		unresolved-root	==ψαλῶ== δὲ καὶ τῷ νοΐ	no-confirmed-topology
1corintios	14	16	C1	εὐλογῇς	root-or-unresolved			0		unresolved-root	ἐπεὶ ἐὰν ==εὐλογῇς== πνεύματι ὁ ἀναπληρῶν τὸν τόπον τοῦ ἰδιώτου πῶς	no-confirmed-topology
1corintios	14	16	C2	ἐρεῖ	root-parent			0		unresolved-root	==ἐρεῖ== τὸ ἀμήν ἐπὶ τῇ σῇ εὐχαριστίᾳ ἐπειδὴ τί	no-confirmed-topology
1corintios	14	16	C3	λέγεις	leaf	C2	subordinate	1	medium	suggested	==λέγεις== οὐκ	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	16	C4	οἶδεν	root-or-unresolved			0		unresolved-root	==οἶδεν==	no-confirmed-topology
1corintios	14	17	C1	εὐχαριστεῖς	root-parent			0		unresolved-root	σὺ μὲν γὰρ καλῶς ==εὐχαριστεῖς== ἀλλʼ ὁ ἕτερος οὐκ	no-confirmed-topology
1corintios	14	17	C2	οἰκοδομεῖται	leaf	C1	coordinate	1	medium	suggested	==οἰκοδομεῖται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	18	C1	εὐχαριστῶ	root-or-unresolved			0		unresolved-root	==εὐχαριστῶ== τῷ θεῷ πάντων ὑμῶν μᾶλλον γλώσσαις	no-confirmed-topology
1corintios	14	18	C2	λαλῶ	root-or-unresolved			0		unresolved-root	==λαλῶ==	no-confirmed-topology
1corintios	14	19	C1	θέλω	root-parent			0		unresolved-root	ἀλλὰ ἐν ἐκκλησίᾳ ==θέλω== πέντε λόγους τῷ νοΐ μου λαλῆσαι	no-confirmed-topology
1corintios	14	19	C2	κατηχήσω	leaf	C1	subordinate	1	medium	suggested	ἵνα καὶ ἄλλους ==κατηχήσω== ἢ μυρίους λόγους ἐν γλώσσῃ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available; parallel-coordinate-structure-detected
1corintios	14	20	C1	γίνεσθε	root-parent			0		unresolved-root	ἀδελφοί μὴ παιδία ==γίνεσθε== ταῖς φρεσίν ἀλλὰ τῇ κακίᾳ	no-confirmed-topology
1corintios	14	20	C2	νηπιάζετε	internal-node	C1	coordinate	1	medium	suggested	==νηπιάζετε== ταῖς δὲ φρεσὶν τέλειοι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	20	C3	γίνεσθε	leaf	C2	coordinate	2	medium	suggested	==γίνεσθε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	21	C1	γέγραπται	root-parent			0		unresolved-root	ἐν τῷ νόμῳ ==γέγραπται==	no-confirmed-topology
1corintios	14	21	C2	λαλήσω	leaf	C1	subordinate	1	medium	suggested	ὅτι ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέρων ==λαλήσω== τῷ λαῷ τούτῳ καὶ οὐδʼ οὕτως	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available; parallel-coordinate-structure-detected
1corintios	14	21	C3	εἰσακούσονταί	root-or-unresolved			0		unresolved-root	==εἰσακούσονταί== μου	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	14	21	C4	λέγει	root-or-unresolved			0		unresolved-root	==λέγει== κύριος	no-confirmed-topology
1corintios	14	22	C1	εἰσιν	root-or-unresolved			0		unresolved-root	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν	no-confirmed-topology
1corintios	14	23	C1	συνέλθῃ	root-or-unresolved			0		unresolved-root	ἐὰν οὖν ==συνέλθῃ== ἡ ἐκκλησία ὅλη ἐπὶ τὸ αὐτὸ καὶ πάντες	no-confirmed-topology
1corintios	14	23	C2	λαλῶσιν	root-or-unresolved			0		unresolved-root	==λαλῶσιν== γλώσσαις	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	14	23	C3	εἰσέλθωσιν	root-parent			0		unresolved-root	==εἰσέλθωσιν== δὲ ἰδιῶται ἢ ἄπιστοι οὐκ	no-confirmed-topology
1corintios	14	23	C4	ἐροῦσιν	internal-node	C3	coordinate	1	medium	suggested	==ἐροῦσιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	23	C5	μαίνεσθε	leaf	C4	subordinate	2	medium	suggested	ὅτι ==μαίνεσθε==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	24	C1	προφητεύωσιν	root-or-unresolved			0		unresolved-root	ἐὰν δὲ πάντες ==προφητεύωσιν==	no-confirmed-topology
1corintios	14	24	C2	εἰσέλθῃ	root-parent			0		unresolved-root	==εἰσέλθῃ== δέ τις ἄπιστος ἢ ἰδιώτης	no-confirmed-topology
1corintios	14	24	C3	ἐλέγχεται	leaf	C2	coordinate	1	medium	suggested	==ἐλέγχεται== ὑπὸ πάντων	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	24	C4	ἀνακρίνεται	root-or-unresolved			0		unresolved-root	==ἀνακρίνεται== ὑπὸ πάντων	no-confirmed-topology
1corintios	14	25	C1	γίνεται	root-or-unresolved			0		unresolved-root	τὰ κρυπτὰ τῆς καρδίας αὐτοῦ φανερὰ ==γίνεται== καὶ οὕτως πεσὼν ἐπὶ πρόσωπον	no-confirmed-topology
1corintios	14	25	C2	προσκυνήσει	root-parent			0		unresolved-root	==προσκυνήσει== τῷ θεῷ ἀπαγγέλλων	no-confirmed-topology; parallel-coordinate-structure-detected
1corintios	14	25	C3	ἐστιν	leaf	C2	subordinate	1	medium	suggested	ὅτι ὄντως ὁ θεὸς ἐν ὑμῖν ==ἐστιν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
