BOOK	CH	VS	REFERENCE	SOURCE_LINE	TOKEN_IN_VERSE	GREEK	LEMMA	POS	PARSING	MORPH	CATEGORY	FINITE	MOOD	PERSON	NUMBER	RAW
1corintios	15	19	1corintios 15:19	5916	14	ἐσμέν.	εἰμί	V-	1PAI-P--	V-1PAI-P--	finite_counted	yes	indicative	1	P	071519 V- 1PAI-P-- ἐσμέν. ἐσμέν ἐσμέν εἰμί
1corintios	15	20	1corintios 15:20	5920	4	ἐγήγερται	ἐγείρω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	071520 V- 3XPI-S-- ἐγήγερται ἐγήγερται ἐγήγερται ἐγείρω
1corintios	15	20	1corintios 15:20	5925	9	⸀κεκοιμημένων.	κοιμάομαι	V-	-XMPGPM-	V--XMPGPM-	nonfinite_participle	no				071520 V- -XMPGPM- ⸀κεκοιμημένων. κεκοιμημένων κεκοιμημένων κοιμάομαι
1corintios	15	22	1corintios 15:22	5942	7	ἀποθνῄσκουσιν,	ἀποθνῄσκω	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	071522 V- 3PAI-P-- ἀποθνῄσκουσιν, ἀποθνῄσκουσιν ἀποθνῄσκουσι(ν) ἀποθνῄσκω
1corintios	15	22	1corintios 15:22	5949	14	ζῳοποιηθήσονται.	ζῳοποιέω	V-	3FPI-P--	V-3FPI-P--	finite_counted	yes	indicative	3	P	071522 V- 3FPI-P-- ζῳοποιηθήσονται. ζῳοποιηθήσονται ζῳοποιηθήσονται ζῳοποιέω
1corintios	15	24	1corintios 15:24	5970	5	⸀παραδιδῷ	παραδίδωμι	V-	3PAS-S--	V-3PAS-S--	finite_counted	yes	subjunctive	3	S	071524 V- 3PAS-S-- ⸀παραδιδῷ παραδιδῷ παραδιδῷ παραδίδωμι
1corintios	15	24	1corintios 15:24	5978	13	καταργήσῃ	καταργέω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	071524 V- 3AAS-S-- καταργήσῃ καταργήσῃ καταργήσῃ καταργέω
1corintios	15	25	1corintios 15:25	5986	1	δεῖ	δέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071525 V- 3PAI-S-- δεῖ δεῖ δεῖ δέω
1corintios	15	25	1corintios 15:25	5989	4	βασιλεύειν	βασιλεύω	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				071525 V- -PAN---- βασιλεύειν βασιλεύειν βασιλεύειν βασιλεύω
1corintios	15	25	1corintios 15:25	5992	7	θῇ	τίθημι	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	071525 V- 3AAS-S-- θῇ θῇ θῇ τίθημι
1corintios	15	26	1corintios 15:26	6002	3	καταργεῖται	καταργέω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071526 V- 3PPI-S-- καταργεῖται καταργεῖται καταργεῖται καταργέω
1corintios	15	27	1corintios 15:27	6007	3	ὑπέταξεν	ὑποτάσσω	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	071527 V- 3AAI-S-- ὑπέταξεν ὑπέταξεν ὑπέταξε(ν) ὑποτάσσω
1corintios	15	27	1corintios 15:27	6014	10	εἴπῃ	λέγω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	071527 V- 3AAS-S-- εἴπῃ εἴπῃ εἴπῃ λέγω
1corintios	15	27	1corintios 15:27	6017	13	ὑποτέτακται,	ὑποτάσσω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	071527 V- 3XPI-S-- ὑποτέτακται, ὑποτέτακται ὑποτέτακται ὑποτάσσω
1corintios	15	27	1corintios 15:27	6022	18	ὑποτάξαντος	ὑποτάσσω	V-	-AAPGSM-	V--AAPGSM-	nonfinite_participle	no				071527 V- -AAPGSM- ὑποτάξαντος ὑποτάξαντος ὑποτάξαντος ὑποτάσσω
1corintios	15	28	1corintios 15:28	6028	3	ὑποταγῇ	ὑποτάσσω	V-	3APS-S--	V-3APS-S--	finite_counted	yes	subjunctive	3	S	071528 V- 3APS-S-- ὑποταγῇ ὑποταγῇ ὑποταγῇ ὑποτάσσω
1corintios	15	28	1corintios 15:28	6036	11	ὑποταγήσεται	ὑποτάσσω	V-	3FPI-S--	V-3FPI-S--	finite_counted	yes	indicative	3	S	071528 V- 3FPI-S-- ὑποταγήσεται ὑποταγήσεται ὑποταγήσεται ὑποτάσσω
1corintios	15	28	1corintios 15:28	6038	13	ὑποτάξαντι	ὑποτάσσω	V-	-AAPDSM-	V--AAPDSM-	nonfinite_participle	no				071528 V- -AAPDSM- ὑποτάξαντι ὑποτάξαντι ὑποτάξαντι ὑποτάσσω
1corintios	15	28	1corintios 15:28	6043	18	ᾖ	εἰμί	V-	3PAS-S--	V-3PAS-S--	finite_counted	yes	subjunctive	3	S	071528 V- 3PAS-S-- ᾖ ᾖ ᾖ εἰμί
1corintios	15	29	1corintios 15:29	6051	3	ποιήσουσιν	ποιέω	V-	3FAI-P--	V-3FAI-P--	finite_counted	yes	indicative	3	P	071529 V- 3FAI-P-- ποιήσουσιν ποιήσουσιν ποιήσουσι(ν) ποιέω
1corintios	15	29	1corintios 15:29	6053	5	βαπτιζόμενοι	βαπτίζω	V-	-PPPNPM-	V--PPPNPM-	nonfinite_participle	no				071529 V- -PPPNPM- βαπτιζόμενοι βαπτιζόμενοι βαπτιζόμενοι βαπτίζω
1corintios	15	29	1corintios 15:29	6061	13	ἐγείρονται,	ἐγείρω	V-	3PPI-P--	V-3PPI-P--	finite_counted	yes	indicative	3	P	071529 V- 3PPI-P-- ἐγείρονται, ἐγείρονται ἐγείρονται ἐγείρω
1corintios	15	29	1corintios 15:29	6064	16	βαπτίζονται	βαπτίζω	V-	3PPI-P--	V-3PPI-P--	finite_counted	yes	indicative	3	P	071529 V- 3PPI-P-- βαπτίζονται βαπτίζονται βαπτίζονται βαπτίζω
1corintios	15	30	1corintios 15:30	6070	4	κινδυνεύομεν	κινδυνεύω	V-	1PAI-P--	V-1PAI-P--	finite_counted	yes	indicative	1	P	071530 V- 1PAI-P-- κινδυνεύομεν κινδυνεύομεν κινδυνεύομεν κινδυνεύω
1corintios	15	31	1corintios 15:31	6075	3	ἀποθνῄσκω,	ἀποθνῄσκω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071531 V- 1PAI-S-- ἀποθνῄσκω, ἀποθνῄσκω ἀποθνῄσκω ἀποθνῄσκω
1corintios	15	31	1corintios 15:31	6081	9	ἔχω	ἔχω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071531 V- 1PAI-S-- ἔχω ἔχω ἔχω ἔχω
1corintios	15	32	1corintios 15:32	6091	4	ἐθηριομάχησα	θηριομαχέω	V-	1AAI-S--	V-1AAI-S--	finite_counted	yes	indicative	1	S	071532 V- 1AAI-S-- ἐθηριομάχησα ἐθηριομάχησα ἐθηριομάχησα θηριομαχέω
1corintios	15	32	1corintios 15:32	6101	14	ἐγείρονται,	ἐγείρω	V-	3PPI-P--	V-3PPI-P--	finite_counted	yes	indicative	3	P	071532 V- 3PPI-P-- ἐγείρονται, ἐγείρονται ἐγείρονται ἐγείρω
1corintios	15	32	1corintios 15:32	6102	15	Φάγωμεν	ἐσθίω	V-	1AAS-P--	V-1AAS-P--	finite_counted	yes	subjunctive	1	P	071532 V- 1AAS-P-- Φάγωμεν Φάγωμεν φάγωμεν ἐσθίω
1corintios	15	32	1corintios 15:32	6104	17	πίωμεν,	πίνω	V-	1AAS-P--	V-1AAS-P--	finite_counted	yes	subjunctive	1	P	071532 V- 1AAS-P-- πίωμεν, πίωμεν πίωμεν πίνω
1corintios	15	32	1corintios 15:32	6107	20	ἀποθνῄσκομεν.	ἀποθνῄσκω	V-	1PAI-P--	V-1PAI-P--	finite_counted	yes	indicative	1	P	071532 V- 1PAI-P-- ἀποθνῄσκομεν. ἀποθνῄσκομεν ἀποθνῄσκομεν ἀποθνῄσκω
1corintios	15	33	1corintios 15:33	6109	2	πλανᾶσθε·	πλανάω	V-	2PPD-P--	V-2PPD-P--	finite_counted	yes	imperative	2	P	071533 V- 2PPD-P-- πλανᾶσθε· πλανᾶσθε πλανᾶσθε πλανάω
1corintios	15	33	1corintios 15:33	6110	3	φθείρουσιν	φθείρω	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	071533 V- 3PAI-P-- φθείρουσιν φθείρουσιν φθείρουσι(ν) φθείρω
1corintios	15	34	1corintios 15:34	6115	1	ἐκνήψατε	ἐκνήφω	V-	2AAD-P--	V-2AAD-P--	finite_counted	yes	imperative	2	P	071534 V- 2AAD-P-- ἐκνήψατε ἐκνήψατε ἐκνήψατε ἐκνήφω
1corintios	15	34	1corintios 15:34	6119	5	ἁμαρτάνετε,	ἁμαρτάνω	V-	2PAD-P--	V-2PAD-P--	finite_counted	yes	imperative	2	P	071534 V- 2PAD-P-- ἁμαρτάνετε, ἁμαρτάνετε ἁμαρτάνετε ἁμαρτάνω
1corintios	15	34	1corintios 15:34	6124	10	ἔχουσιν·	ἔχω	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	071534 V- 3PAI-P-- ἔχουσιν· ἔχουσιν ἔχουσι(ν) ἔχω
1corintios	15	34	1corintios 15:34	6128	14	⸀λαλῶ.	λαλέω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071534 V- 1PAI-S-- ⸀λαλῶ. λαλῶ λαλῶ λαλέω
1corintios	15	35	1corintios 15:35	6130	2	ἐρεῖ	λέγω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	071535 V- 3FAI-S-- ἐρεῖ ἐρεῖ ἐρεῖ λέγω
1corintios	15	35	1corintios 15:35	6133	5	ἐγείρονται	ἐγείρω	V-	3PPI-P--	V-3PPI-P--	finite_counted	yes	indicative	3	P	071535 V- 3PPI-P-- ἐγείρονται ἐγείρονται ἐγείρονται ἐγείρω
1corintios	15	35	1corintios 15:35	6139	11	ἔρχονται;	ἔρχομαι	V-	3PMI-P--	V-3PMI-P--	finite_counted	yes	indicative	3	P	071535 V- 3PMI-P-- ἔρχονται; ἔρχονται ἔρχονται ἔρχομαι
1corintios	15	36	1corintios 15:36	6143	4	σπείρεις,	σπείρω	V-	2PAI-S--	V-2PAI-S--	finite_counted	yes	indicative	2	S	071536 V- 2PAI-S-- σπείρεις, σπείρεις σπείρεις σπείρω
1corintios	15	36	1corintios 15:36	6145	6	ζῳοποιεῖται	ζῳοποιέω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071536 V- 3PPI-S-- ζῳοποιεῖται ζῳοποιεῖται ζῳοποιεῖται ζῳοποιέω
1corintios	15	36	1corintios 15:36	6148	9	ἀποθάνῃ·	ἀποθνῄσκω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	071536 V- 3AAS-S-- ἀποθάνῃ· ἀποθάνῃ ἀποθάνῃ ἀποθνῄσκω
1corintios	15	37	1corintios 15:37	6151	3	σπείρεις,	σπείρω	V-	2PAI-S--	V-2PAI-S--	finite_counted	yes	indicative	2	S	071537 V- 2PAI-S-- σπείρεις, σπείρεις σπείρεις σπείρω
1corintios	15	37	1corintios 15:37	6156	8	γενησόμενον	γίνομαι	V-	-FMPASN-	V--FMPASN-	nonfinite_participle	no				071537 V- -FMPASN- γενησόμενον γενησόμενον γενησόμενον γίνομαι
1corintios	15	37	1corintios 15:37	6157	9	σπείρεις	σπείρω	V-	2PAI-S--	V-2PAI-S--	finite_counted	yes	indicative	2	S	071537 V- 2PAI-S-- σπείρεις σπείρεις σπείρεις σπείρω
1corintios	15	37	1corintios 15:37	6162	14	τύχοι	τυγχάνω	V-	3AAO-S--	V-3AAO-S--	finite_counted	yes	optative	3	S	071537 V- 3AAO-S-- τύχοι τύχοι τύχοι τυγχάνω
1corintios	15	38	1corintios 15:38	6171	4	⸂δίδωσιν	δίδωμι	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071538 V- 3PAI-S-- ⸂δίδωσιν δίδωσιν δίδωσι(ν) δίδωμι
1corintios	15	38	1corintios 15:38	6175	8	ἠθέλησεν,	θέλω	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	071538 V- 3AAI-S-- ἠθέλησεν, ἠθέλησεν ἠθέλησε(ν) θέλω
1corintios	15	41	1corintios 15:41	6235	15	διαφέρει	διαφέρω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071541 V- 3PAI-S-- διαφέρει διαφέρει διαφέρει διαφέρω
1corintios	15	42	1corintios 15:42	6244	7	σπείρεται	σπείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071542 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
1corintios	15	42	1corintios 15:42	6247	10	ἐγείρεται	ἐγείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071542 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
1corintios	15	43	1corintios 15:43	6250	1	σπείρεται	σπείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071543 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
1corintios	15	43	1corintios 15:43	6253	4	ἐγείρεται	ἐγείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071543 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
1corintios	15	43	1corintios 15:43	6256	7	σπείρεται	σπείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071543 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
1corintios	15	43	1corintios 15:43	6259	10	ἐγείρεται	ἐγείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071543 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
1corintios	15	44	1corintios 15:44	6262	1	σπείρεται	σπείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071544 V- 3PPI-S-- σπείρεται σπείρεται σπείρεται σπείρω
1corintios	15	44	1corintios 15:44	6265	4	ἐγείρεται	ἐγείρω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071544 V- 3PPI-S-- ἐγείρεται ἐγείρεται ἐγείρεται ἐγείρω
1corintios	15	44	1corintios 15:44	6269	8	ἔστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071544 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
1corintios	15	44	1corintios 15:44	6272	11	⸂ἔστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071544 V- 3PAI-S-- ⸂ἔστιν ἔστιν ἐστί(ν) εἰμί
1corintios	15	45	1corintios 15:45	6277	3	γέγραπται·	γράφω	V-	3XPI-S--	V-3XPI-S--	finite_counted	yes	indicative	3	S	071545 V- 3XPI-S-- γέγραπται· γέγραπται γέγραπται γράφω
1corintios	15	45	1corintios 15:45	6278	4	Ἐγένετο	γίνομαι	V-	3AMI-S--	V-3AMI-S--	finite_counted	yes	indicative	3	S	071545 V- 3AMI-S-- Ἐγένετο Ἐγένετο ἐγένετο γίνομαι
1corintios	15	45	1corintios 15:45	6285	11	ζῶσαν·	ζάω	V-	-PAPASF-	V--PAPASF-	nonfinite_participle	no				071545 V- -PAPASF- ζῶσαν· ζῶσαν ζῶσαν ζάω
1corintios	15	45	1corintios 15:45	6291	17	ζῳοποιοῦν.	ζῳοποιέω	V-	-PAPASN-	V--PAPASN-	nonfinite_participle	no				071545 V- -PAPASN- ζῳοποιοῦν. ζῳοποιοῦν ζῳοποιοῦν ζῳοποιέω
1corintios	15	49	1corintios 15:49	6331	3	ἐφορέσαμεν	φορέω	V-	1AAI-P--	V-1AAI-P--	finite_counted	yes	indicative	1	P	071549 V- 1AAI-P-- ἐφορέσαμεν ἐφορέσαμεν ἐφορέσαμεν φορέω
1corintios	15	49	1corintios 15:49	6336	8	⸀φορέσομεν	φορέω	V-	1FAI-P--	V-1FAI-P--	finite_counted	yes	indicative	1	P	071549 V- 1FAI-P-- ⸀φορέσομεν φορέσομεν φορέσομεν φορέω
1corintios	15	50	1corintios 15:50	6344	3	φημι,	φημί	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071550 V- 1PAI-S-- φημι, φημι φημί φημί
1corintios	15	50	1corintios 15:50	6352	11	κληρονομῆσαι	κληρονομέω	V-	-AAN----	V--AAN----	nonfinite_infinitive	no				071550 V- -AAN---- κληρονομῆσαι κληρονομῆσαι κληρονομῆσαι κληρονομέω
1corintios	15	50	1corintios 15:50	6354	13	⸀δύναται,	δύναμαι	V-	3PMI-S--	V-3PMI-S--	finite_counted	yes	indicative	3	S	071550 V- 3PMI-S-- ⸀δύναται, δύναται δύναται δύναμαι
1corintios	15	50	1corintios 15:50	6360	19	κληρονομεῖ.	κληρονομέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071550 V- 3PAI-S-- κληρονομεῖ. κληρονομεῖ κληρονομεῖ κληρονομέω
1corintios	15	51	1corintios 15:51	6364	4	λέγω·	λέγω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071551 V- 1PAI-S-- λέγω· λέγω λέγω λέγω
1corintios	15	51	1corintios 15:51	6367	7	κοιμηθησόμεθα	κοιμάομαι	V-	1FPI-P--	V-1FPI-P--	finite_counted	yes	indicative	1	P	071551 V- 1FPI-P-- κοιμηθησόμεθα κοιμηθησόμεθα κοιμηθησόμεθα κοιμάομαι
1corintios	15	51	1corintios 15:51	6370	10	ἀλλαγησόμεθα,	ἀλλάσσω	V-	1FPI-P--	V-1FPI-P--	finite_counted	yes	indicative	1	P	071551 V- 1FPI-P-- ἀλλαγησόμεθα, ἀλλαγησόμεθα ἀλλαγησόμεθα ἀλλάσσω
1corintios	15	52	1corintios 15:52	6380	10	σαλπίσει	σαλπίζω	V-	3FAI-S--	V-3FAI-S--	finite_counted	yes	indicative	3	S	071552 V- 3FAI-S-- σαλπίσει σαλπίσει σαλπίσει σαλπίζω
1corintios	15	52	1corintios 15:52	6385	15	ἐγερθήσονται	ἐγείρω	V-	3FPI-P--	V-3FPI-P--	finite_counted	yes	indicative	3	P	071552 V- 3FPI-P-- ἐγερθήσονται ἐγερθήσονται ἐγερθήσονται ἐγείρω
1corintios	15	52	1corintios 15:52	6389	19	ἀλλαγησόμεθα.	ἀλλάσσω	V-	1FPI-P--	V-1FPI-P--	finite_counted	yes	indicative	1	P	071552 V- 1FPI-P-- ἀλλαγησόμεθα. ἀλλαγησόμεθα ἀλλαγησόμεθα ἀλλάσσω
1corintios	15	53	1corintios 15:53	6390	1	δεῖ	δέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071553 V- 3PAI-S-- δεῖ δεῖ δεῖ δέω
1corintios	15	53	1corintios 15:53	6395	6	ἐνδύσασθαι	ἐνδύω	V-	-AMN----	V--AMN----	nonfinite_infinitive	no				071553 V- -AMN---- ἐνδύσασθαι ἐνδύσασθαι ἐνδύσασθαι ἐνδύω
1corintios	15	53	1corintios 15:53	6401	12	ἐνδύσασθαι	ἐνδύω	V-	-AMN----	V--AMN----	nonfinite_infinitive	no				071553 V- -AMN---- ἐνδύσασθαι ἐνδύσασθαι ἐνδύσασθαι ἐνδύω
1corintios	15	54	1corintios 15:54	6408	6	ἐνδύσηται	ἐνδύω	V-	3AMS-S--	V-3AMS-S--	finite_counted	yes	subjunctive	3	S	071554 V- 3AMS-S-- ἐνδύσηται ἐνδύσηται ἐνδύσηται ἐνδύω
1corintios	15	54	1corintios 15:54	6414	12	ἐνδύσηται	ἐνδύω	V-	3AMS-S--	V-3AMS-S--	finite_counted	yes	subjunctive	3	S	071554 V- 3AMS-S-- ἐνδύσηται ἐνδύσηται ἐνδύσηται ἐνδύω
1corintios	15	54	1corintios 15:54	6417	15	γενήσεται	γίνομαι	V-	3FMI-S--	V-3FMI-S--	finite_counted	yes	indicative	3	S	071554 V- 3FMI-S-- γενήσεται γενήσεται γενήσεται γίνομαι
1corintios	15	54	1corintios 15:54	6421	19	γεγραμμένος·	γράφω	V-	-XPPNSM-	V--XPPNSM-	nonfinite_participle	no				071554 V- -XPPNSM- γεγραμμένος· γεγραμμένος γεγραμμένος γράφω
1corintios	15	54	1corintios 15:54	6422	20	Κατεπόθη	καταπίνω	V-	3API-S--	V-3API-S--	finite_counted	yes	indicative	3	S	071554 V- 3API-S-- Κατεπόθη Κατεπόθη κατεπόθη καταπίνω
1corintios	15	57	1corintios 15:57	6456	6	διδόντι	δίδωμι	V-	-PAPDSM-	V--PAPDSM-	nonfinite_participle	no				071557 V- -PAPDSM- διδόντι διδόντι διδόντι δίδωμι
1corintios	15	58	1corintios 15:58	6471	6	γίνεσθε,	γίνομαι	V-	2PMD-P--	V-2PMD-P--	finite_counted	yes	imperative	2	P	071558 V- 2PMD-P-- γίνεσθε, γίνεσθε γίνεσθε γίνομαι
1corintios	15	58	1corintios 15:58	6473	8	περισσεύοντες	περισσεύω	V-	-PAPNPM-	V--PAPNPM-	nonfinite_participle	no				071558 V- -PAPNPM- περισσεύοντες περισσεύοντες περισσεύοντες περισσεύω
1corintios	15	58	1corintios 15:58	6480	15	εἰδότες	οἶδα	V-	-XAPNPM-	V--XAPNPM-	nonfinite_participle	no				071558 V- -XAPNPM- εἰδότες εἰδότες εἰδότες οἶδα
1corintios	15	58	1corintios 15:58	6486	21	ἔστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071558 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
1corintios	16	1	1corintios 16:1	6499	10	διέταξα	διατάσσω	V-	1AAI-S--	V-1AAI-S--	finite_counted	yes	indicative	1	S	071601 V- 1AAI-S-- διέταξα διέταξα διέταξα διατάσσω
1corintios	16	1	1corintios 16:1	6507	18	ποιήσατε.	ποιέω	V-	2AAD-P--	V-2AAD-P--	finite_counted	yes	imperative	2	P	071601 V- 2AAD-P-- ποιήσατε. ποιήσατε ποιήσατε ποιέω
1corintios	16	2	1corintios 16:2	6515	8	τιθέτω	τίθημι	V-	3PAD-S--	V-3PAD-S--	finite_counted	yes	imperative	3	S	071602 V- 3PAD-S-- τιθέτω τιθέτω τιθέτω τίθημι
1corintios	16	2	1corintios 16:2	6516	9	θησαυρίζων	θησαυρίζω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				071602 V- -PAPNSM- θησαυρίζων θησαυρίζων θησαυρίζων θησαυρίζω
1corintios	16	2	1corintios 16:2	6520	13	εὐοδῶται,	εὐοδόομαι	V-	3PPS-S--	V-3PPS-S--	finite_counted	yes	subjunctive	3	S	071602 V- 3PPS-S-- εὐοδῶται, εὐοδῶται εὐοδῶται εὐοδόομαι
