decision	reason	greek_span	nbla_span	count	first_seen	last_seen	alignment_types
skip	count too low	τοῖς	a la gente	1	1cor 5:10	1cor 5:10	expanded
skip	count too low	τοῖς	tales	1	1cor 7:15	1cor 7:15	direct
skip	count too low	τοῖς	que	1	1corintios 9:14	1corintios 9:14	direct
skip	count too low	τοῖς	a los que están bajo la ley como bajo la ley	1	1corintios 9:20	1corintios 9:20	expanded
skip	count too low	τοῖς	a los que están sin ley como sin ley	1	1corintios 9:21	1corintios 9:21	expanded
skip	count too low	τοῖς	a todos me he hecho todo	1	1corintios 9:22	1corintios 9:22	expanded
skip	count too low	τοῦ	en	1	1cor 1:20	1cor 1:20	expanded
skip	count too low	τοῦ	de este	1	1cor 1:20	1cor 1:20	expanded
skip	count too low	τοῦ	acerca de	1	1cor 1:6	1cor 1:6	expanded
skip	count too low	τοῦ	participan	1	1corintios 10:18	1corintios 10:18	direct
skip	count too low	τοῦ	porque del señor es la tierra y todo lo que en ella hay	1	1corintios 10:26	1corintios 10:26	expanded
skip	count too low	τοῦ	avergüenzan	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	τοῦ	entonces	1	1corintios 11:28	1corintios 11:28	direct
skip	count too low	τοῦ	del cuerpo	1	1corintios 12:16	1corintios 12:16	expanded
skip	count too low	τοῦ	palabra	1	1corintios 12:8	1corintios 12:8	direct
skip	count too low	τοῦ	del que	1	1corintios 14:16	1corintios 14:16	expanded
skip	count too low	τοῦ	dios	1	1corintios 14:36	1corintios 14:36	direct
skip	count too low	τοῦ	en las	1	1cor 4:5	1cor 4:5	expanded
skip	count too low	τοῦ	de su	1	1cor 5:1	1cor 5:1	expanded
skip	count too low	τοῦ	sus	1	1cor 6:5	1cor 6:5	expanded
skip	count too low	τοῦ	las	1	1corintios 7:34	1corintios 7:34	direct
skip	count too low	τοῦ	mundo	1	1corintios 7:34	1corintios 7:34	direct
skip	count too low	τοῦ	y	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	τοῦ	como	1	1corintios 8:7	1corintios 8:7	direct
skip	count too low	τοῦτο	a	1	1cor 1:12	1cor 1:12	direct
skip	count too low	τοῦτο	mujer	1	1corintios 11:10	1corintios 11:10	direct
skip	count too low	τοῦτο	esta	1	1corintios 11:25	1corintios 11:25	direct
skip	count too low	τοῦτο	hay	1	1corintios 11:30	1corintios 11:30	direct
skip	count too low	τοῦτο	esta razón	1	1cor 4:17	1cor 4:17	expanded
skip	count too low	τοῦτο	acción	1	1cor 5:3	1cor 5:3	direct
skip	count too low	τοῦτο	esto aun	1	1cor 6:8	1cor 6:8	expanded
skip	count too low	τοῦτο	que	1	1corintios 7:26	1corintios 7:26	direct
skip	count too low	τοῦτο	corazón	1	1corintios 7:37	1corintios 7:37	direct
skip	count too low	τοῦτον	este	1	1cor 2:2	1cor 2:2	direct
skip	count too low	τοῦτον	a él	1	1cor 3:17	1cor 3:17	expanded
skip	count too low	τοῦτό	esto es	1	1corintios 11:24	1corintios 11:24	expanded
skip	count too low	τρέχετε	corran	1	1corintios 9:24	1corintios 9:24	direct
skip	count too low	τρέχοντες	estadio	1	1corintios 9:24	1corintios 9:24	direct
skip	count too low	τρέχουσιν	verdad	1	1corintios 9:24	1corintios 9:24	direct
skip	count too low	τρία	amor	1	1corintios 13:13	1corintios 13:13	direct
skip	count too low	τρίτον	luego	1	1corintios 12:28	1corintios 12:28	direct
skip	count too low	τρεῖς	a tres	1	1corintios 14:27	1corintios 14:27	expanded
skip	count too low	τρεῖς	profetas	1	1corintios 14:29	1corintios 14:29	direct
skip	count too low	τρόμῳ	temblor	1	1cor 2:3	1cor 2:3	direct
skip	count too low	τυπικῶς	sucedieron	1	1corintios 10:11	1corintios 10:11	direct
skip	count too low	τό	lo que	1	1cor 4:6	1cor 4:6	expanded
skip	count too low	τόπῳ	parte	1	1cor 1:2	1cor 1:2	direct
skip	count too low	τότε	veremos	1	1corintios 13:12	1corintios 13:12	direct
skip	count too low	τότε	conoceré	1	1corintios 13:12	1corintios 13:12	direct
skip	count too low	τύχοι	muchas	1	1corintios 14:10	1corintios 14:10	direct
skip	count too low	τὰ	a lo que es	1	1cor 1:27	1cor 1:27	expanded
skip	count too low	τὰ	cosas	1	1corintios 11:12	1corintios 11:12	direct
skip	count too low	τὰ	cada	1	1corintios 12:18	1corintios 12:18	direct
skip	count too low	τὰ	un	1	1corintios 12:19	1corintios 12:19	direct
skip	count too low	τὰ	los ídolos	1	1corintios 12:2	1corintios 12:2	expanded
skip	count too low	τὰ	mudos	1	1corintios 12:2	1corintios 12:2	direct
skip	count too low	τὰ	que las partes	1	1corintios 12:23	1corintios 12:23	expanded
skip	count too low	τὰ	ya	1	1corintios 12:24	1corintios 12:24	direct
skip	count too low	τὰ	que los	1	1corintios 12:25	1corintios 12:25	expanded
skip	count too low	τὰ	con	1	1corintios 12:26	1corintios 12:26	direct
skip	count too low	τὰ	dones	1	1corintios 12:31	1corintios 12:31	direct
skip	count too low	τὰ	hace	1	1corintios 12:6	1corintios 12:6	direct
skip	count too low	τὰ	el	1	1corintios 13:13	1corintios 13:13	direct
skip	count too low	τὰ	entendiera	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	τὰ	bienes	1	1corintios 13:3	1corintios 13:3	direct
skip	count too low	τὰ	no	1	1corintios 13:5	1corintios 13:5	direct
skip	count too low	τὰ	deseen	1	1corintios 14:1	1corintios 14:1	direct
skip	count too low	τὰ	sus	1	1cor 6:15	1cor 6:15	expanded
skip	count too low	τὰ	por	1	1corintios 7:34	1corintios 7:34	direct
skip	count too low	τὰ	del	1	1corintios 7:34	1corintios 7:34	direct
skip	count too low	τὰ	comen la comida del templo	1	1corintios 9:13	1corintios 9:13	expanded
skip	count too low	τὰς	los caminos	1	1cor 4:17	1cor 4:17	expanded
skip	count too low	τὴν	nube	1	1corintios 10:1	1corintios 10:1	direct
skip	count too low	τὴν	la mujer sino	1	1corintios 11:9	1corintios 11:9	expanded
skip	count too low	τὴν	conocimiento	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	τὴν	fe	1	1corintios 13:2	1corintios 13:2	direct
skip	count too low	τὴν	alcanzar	1	1corintios 14:1	1corintios 14:1	direct
skip	count too low	τὴν	abundar	1	1corintios 14:12	1corintios 14:12	direct
skip	count too low	τὴν	la sabiduría	1	1cor 2:7	1cor 2:7	expanded
skip	count too low	τὴν	que	1	1cor 3:10	1cor 3:10	expanded
skip	count too low	τὴν	de la	1	1cor 6:18	1cor 6:18	expanded
skip	count too low	τὴν	a tu	1	1cor 7:16	1cor 7:16	expanded
skip	count too low	τὴν	presente	1	1corintios 7:26	1corintios 7:26	direct
skip	count too low	τὴν	a su	1	1corintios 7:38	1corintios 7:38	expanded
skip	count too low	τὸ	la copa de bendición que bendecimos no es la participación en la sangre de cristo el pan que partimos no es la participación en el cuerpo de cristo	1	1corintios 10:16	1corintios 10:16	expanded
skip	count too low	τὸ	se congregan	1	1corintios 11:17	1corintios 11:17	expanded
skip	count too low	τὸ	lo malo	1	1corintios 11:17	1corintios 11:17	expanded
skip	count too low	τὸ	cada	1	1corintios 11:21	1corintios 11:21	direct
skip	count too low	τὸ	beber	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	τὸ	cuerpo	1	1corintios 11:24	1corintios 11:24	direct
skip	count too low	τὸ	copa	1	1corintios 11:25	1corintios 11:25	direct
skip	count too low	τὸ	beban	1	1corintios 11:26	1corintios 11:26	direct
skip	count too low	τὸ	el cuerpo	1	1corintios 11:29	1corintios 11:29	expanded
skip	count too low	τὸ	cortarse	1	1corintios 11:6	1corintios 11:6	direct
skip	count too low	τὸ	hace	1	1corintios 12:11	1corintios 12:11	direct
skip	count too low	τὸ	dijera	1	1corintios 12:16	1corintios 12:16	direct
skip	count too low	τὸ	del	1	1corintios 12:19	1corintios 12:19	direct
skip	count too low	τὸ	el mismo	1	1corintios 12:25	1corintios 12:25	expanded
skip	count too low	τὸ	dones el mismo	1	1corintios 12:4	1corintios 12:4	expanded
skip	count too low	τὸ	el bien	1	1corintios 12:7	1corintios 12:7	expanded
skip	count too low	τὸ	según	1	1corintios 12:8	1corintios 12:8	direct
skip	count too low	τὸ	perfecto	1	1corintios 13:10	1corintios 13:10	direct
skip	count too low	τὸ	incompleto	1	1corintios 13:10	1corintios 13:10	direct
skip	count too low	τὸ	los	1	1corintios 13:3	1corintios 13:3	direct
skip	count too low	τὸ	en	1	1corintios 14:14	1corintios 14:14	direct
skip	count too low	τὸ	todos	1	1corintios 14:23	1corintios 14:23	direct
skip	count too low	τὸ	lo más	1	1corintios 14:27	1corintios 14:27	expanded
skip	count too low	τὸ	anhelen	1	1corintios 14:39	1corintios 14:39	direct
skip	count too low	τὸ	lo que	1	1corintios 14:7	1corintios 14:7	expanded
skip	count too low	τὸ	en el	1	1corintios 14:7	1corintios 14:7	expanded
skip	count too low	τὸ	lo	1	1corintios 14:9	1corintios 14:9	direct
skip	count too low	τὸ	que está	1	1cor 2:11	1cor 2:11	expanded
skip	count too low	τὸ	mi	1	1cor 2:4	1cor 2:4	expanded
skip	count too low	τὸ	esta	1	1cor 5:2	1cor 5:2	expanded
skip	count too low	τὸ	acortado	1	1corintios 7:29	1corintios 7:29	direct
skip	count too low	τὸ	propio	1	1corintios 7:35	1corintios 7:35	direct
skip	count too low	τὸ	para	1	1corintios 7:35	1corintios 7:35	direct
skip	count too low	τὸ	juntarse	1	1cor 7:5	1cor 7:5	merged-forward
skip	count too low	τὸ	proclaman	1	1corintios 9:14	1corintios 9:14	direct
skip	count too low	τὸ	sin	1	1corintios 9:18	1corintios 9:18	direct
skip	count too low	τὸ	uso	1	1corintios 9:18	1corintios 9:18	direct
skip	count too low	τὸ	evangelio	1	1corintios 9:23	1corintios 9:23	direct
skip	count too low	τὸ	obtiene	1	1corintios 9:24	1corintios 9:24	direct
skip	count too low	τὸν	a los	1	1cor 1:16	1cor 1:16	expanded
skip	count too low	τὸν	bautizados	1	1corintios 10:2	1corintios 10:2	direct
skip	count too low	τὸν	este pan	1	1corintios 11:26	1corintios 11:26	expanded
skip	count too low	τὸν	proclaman	1	1corintios 11:26	1corintios 11:26	direct
skip	count too low	τὸν	el lugar	1	1corintios 14:16	1corintios 14:16	expanded
skip	count too low	τὸν	el que	1	1cor 3:11	1cor 3:11	expanded
skip	count too low	τὸν	este	1	1cor 3:12	1cor 3:12	expanded
skip	count too low	τὸν	las	1	1cor 4:19	1cor 4:19	expanded
skip	count too low	τὸν	al que	1	1cor 5:3	1cor 5:3	expanded
skip	count too low	τὸν	a ese tal	1	1cor 5:5	1cor 5:5	expanded
skip	count too low	τὸν	a su	1	1cor 7:13	1cor 7:13	expanded
skip	count too low	τὸν	a tu	1	1cor 7:16	1cor 7:16	expanded
skip	count too low	τὸν	mundo	1	1corintios 7:31	1corintios 7:31	direct
skip	count too low	τὸν	visto	1	1corintios 9:1	1corintios 9:1	direct
skip	count too low	τῆς	su propia	1	1cor 1:21	1cor 1:21	expanded
skip	count too low	τῆς	la	1	1cor 1:21	1cor 1:21	direct
skip	count too low	τῆς	causa	1	1corintios 11:10	1corintios 11:10	direct
skip	count too low	τῆς	todas	1	1corintios 11:12	1corintios 11:12	direct
skip	count too low	τῆς	dios	1	1corintios 11:22	1corintios 11:22	direct
skip	count too low	τῆς	ellos	1	1corintios 14:12	1corintios 14:12	direct
skip	count too low	τῆς	con	1	1corintios 14:9	1corintios 14:9	direct
skip	count too low	τῆς	el	1	1cor 4:11	1cor 4:11	direct
skip	count too low	τῆς	de su	1	1cor 5:5	1cor 5:5	expanded
skip	count too low	τῆς	su	1	1cor 6:14	1cor 6:14	expanded
skip	count too low	τῆς	tienen este derecho sobre ustedes	1	1corintios 9:12	1corintios 9:12	expanded
skip	count too low	τῇ	un	1	1cor 1:10	1cor 1:10	expanded
skip	count too low	τῇ	el mar	1	1corintios 10:2	1corintios 10:2	expanded
skip	count too low	τῇ	en el	1	1corintios 10:5	1corintios 10:5	expanded
skip	count too low	τῇ	la noche	1	1corintios 11:23	1corintios 11:23	expanded
skip	count too low	τῇ	ora o	1	1corintios 11:5	1corintios 11:5	expanded
skip	count too low	τῇ	está rapada	1	1corintios 11:5	1corintios 11:5	expanded
skip	count too low	τῇ	la mano	1	1corintios 12:21	1corintios 12:21	expanded
skip	count too low	τῇ	segundo lugar	1	1corintios 12:28	1corintios 12:28	expanded
skip	count too low	τῇ	de la	1	1corintios 13:6	1corintios 13:6	expanded
skip	count too low	τῇ	alegra con	1	1corintios 13:6	1corintios 13:6	expanded
skip	count too low	τῇ	tu acción de	1	1corintios 14:16	1corintios 14:16	expanded
skip	count too low	τῇ	pensar más	1	1corintios 14:20	1corintios 14:20	expanded
skip	count too low	τῇ	su propia	1	1cor 3:19	1cor 3:19	expanded
skip	count too low	τῇ	mi	1	1cor 5:9	1cor 5:9	expanded
skip	count too low	τῇ	para el	1	1cor 6:13	1cor 6:13	expanded
skip	count too low	τῇ	para la	1	1cor 6:13	1cor 6:13	expanded
skip	count too low	τῇ	a una	1	1cor 6:16	1cor 6:16	expanded
skip	count too low	τῇ	su	1	1cor 7:14	1cor 7:14	direct
skip	count too low	τῇ	condición en	1	1corintios 7:20	1corintios 7:20	expanded
skip	count too low	τῇ	ellos tendrán	1	1corintios 7:28	1corintios 7:28	expanded
skip	count too low	τῇ	para con	1	1cor 7:3	1cor 7:3	expanded
skip	count too low	τῇ	a su	1	1corintios 7:33	1corintios 7:33	expanded
skip	count too low	τῇ	corazón y	1	1corintios 7:37	1corintios 7:37	expanded
skip	count too low	τῇ	hija bien	1	1corintios 7:37	1corintios 7:37	expanded
skip	count too low	τῇ	es débil	1	1corintios 8:11	1corintios 8:11	expanded
skip	count too low	τῇ	ídolo hasta	1	1corintios 8:7	1corintios 8:7	expanded
skip	count too low	τῇ	usado este	1	1corintios 9:12	1corintios 9:12	expanded
skip	count too low	τῇ	derecho como	1	1corintios 9:18	1corintios 9:18	expanded
skip	count too low	τῶν	por	1	1corintios 10:9	1corintios 10:9	direct
skip	count too low	τῶν	espirituales	1	1corintios 12:1	1corintios 12:1	direct
skip	count too low	τῶν	lenguas	1	1corintios 13:1	1corintios 13:1	direct
skip	count too low	τῶν	no	1	1corintios 13:1	1corintios 13:1	direct
skip	count too low	τῶν	que	1	1cor 2:6	1cor 2:6	expanded
